name,type,start_time,duration,"data"
"mainboardGrey","data",53.1744035,0.0009895,0x00
"mainboardGrey","data",53.17545425,0.0009895,0x20
"mainboardGrey","data",53.176505,0.0009895,0xA9
"mainboardBlue","data",53.19824875,0.0009895,0xAA
"mainboardBlue","data",53.1993095,0.0009895,0x20
"mainboardBlue","data",53.2003595,0.0009895,0x1D
"mainboardBlue","data",53.2014095,0.0009895,0x03
"mainboardBlue","data",53.20245975,0.0009895,0x00
"mainboardBlue","data",53.20350975,0.0009895,0x00
"mainboardBlue","data",53.20455975,0.0009895,0x00
"mainboardBlue","data",53.2056095,0.0009895,0x00
"mainboardBlue","data",53.20665975,0.0009895,0x00
"mainboardBlue","data",53.20770975,0.0009895,0x00
"mainboardBlue","data",53.20875975,0.0009895,0x00
"mainboardBlue","data",53.20980975,0.0009895,0x00
"mainboardBlue","data",53.21085975,0.0009895,0x00
"mainboardBlue","data",53.21191,0.0009895,0x01
"mainboardBlue","data",53.21296,0.0009895,0x00
"mainboardBlue","data",53.21401,0.0009895,0x00
"mainboardBlue","data",53.21506,0.0009895,0x00
"mainboardBlue","data",53.21611,0.0009895,0x00
"mainboardBlue","data",53.21716,0.0009895,0x00
"mainboardBlue","data",53.21821025,0.0009895,0xFF
"mainboardBlue","data",53.21927225,0.0009895,0x00
"mainboardBlue","data",53.22032225,0.0009895,0x00
"mainboardBlue","data",53.22137225,0.0009895,0x00
"mainboardBlue","data",53.22242225,0.0009895,0x00
"mainboardBlue","data",53.22347225,0.0009895,0x00
"mainboardBlue","data",53.22452425,0.0009895,0x00
"mainboardBlue","data",53.22557425,0.0009895,0x00
"mainboardBlue","data",53.22662425,0.0009895,0x5F
"mainboardBlue","data",53.22767425,0.0009895,0x61
"mainboardGrey","data",53.26917875,0.0009895,0xAA
"mainboardGrey","data",53.27022925,0.0009895,0x31
"mainboardGrey","data",53.27128475,0.0009895,0x20
"mainboardGrey","data",53.2723355,0.0009895,0x00
"mainboardGrey","data",53.273386,0.0009895,0x00
"mainboardGrey","data",53.2744365,0.0009895,0x00
"mainboardGrey","data",53.27548725,0.0009895,0x00
"mainboardGrey","data",53.27653775,0.0009895,0x00
"mainboardGrey","data",53.2775885,0.0009895,0x00
"mainboardGrey","data",53.27863875,0.0009895,0x00
"mainboardGrey","data",53.27969025,0.0009895,0x00
"mainboardGrey","data",53.280741,0.0009895,0x00
"mainboardGrey","data",53.28179225,0.0009895,0x00
"mainboardGrey","data",53.28284275,0.0009895,0x00
"mainboardGrey","data",53.28389375,0.0009895,0x00
"mainboardGrey","data",53.2849445,0.0009895,0x00
"mainboardGrey","data",53.285995,0.0009895,0x00
"mainboardGrey","data",53.2870465,0.0009895,0x00
"mainboardGrey","data",53.288097,0.0009895,0x00
"mainboardGrey","data",53.2891475,0.0009895,0x00
"mainboardGrey","data",53.29019825,0.0009895,0x00
"mainboardGrey","data",53.29124875,0.0009895,0x00
"mainboardGrey","data",53.29229975,0.0009895,0x00
"mainboardGrey","data",53.2933505,0.0009895,0x00
"mainboardGrey","data",53.2944015,0.0009895,0x00
"mainboardGrey","data",53.29545225,0.0009895,0x00
"mainboardGrey","data",53.29650275,0.0009895,0x00
"mainboardGrey","data",53.29755325,0.0009895,0x00
"mainboardGrey","data",53.298604,0.0009895,0x00
"mainboardGrey","data",53.2996545,0.0009895,0x00
"mainboardGrey","data",53.300705,0.0009895,0x4B
"mainboardGrey","data",53.301756,0.0009895,0x64
"mainboardBlue","data",53.32254325,0.0009895,0xAA
"mainboardBlue","data",53.32359325,0.0009895,0x31
"mainboardBlue","data",53.3246435,0.0009895,0x40
"mainboardBlue","data",53.3256935,0.0009895,0x00
"mainboardBlue","data",53.32674325,0.0009895,0x4F
"mainboardBlue","data",53.3277935,0.0009895,0x32
"mainboardBlue","data",53.3288435,0.0009895,0x1B
"mainboardBlue","data",53.32989325,0.0009895,0x00
"mainboardBlue","data",53.330947,0.0009895,0x1B
"mainboardBlue","data",53.33199725,0.0009895,0x00
"mainboardBlue","data",53.33305725,0.0009895,0x00
"mainboardBlue","data",53.33410725,0.0009895,0x00
"mainboardBlue","data",53.335157,0.0009895,0x00
"mainboardBlue","data",53.336207,0.0009895,0x37
"mainboardBlue","data",53.337257,0.0009895,0x07
"mainboardBlue","data",53.338307,0.0009895,0x00
"mainboardBlue","data",53.339357,0.0009895,0xB7
"mainboardBlue","data",53.340407,0.0009895,0x88
"mainboardBlue","data",53.341457,0.0009895,0x34
"mainboardBlue","data",53.342507,0.0009895,0xB1
"mainboardBlue","data",53.343557,0.0009895,0x1E
"mainboardBlue","data",53.344607,0.0009895,0x00
"mainboardBlue","data",53.34565725,0.0009895,0x00
"mainboardBlue","data",53.34670725,0.0009895,0x00
"mainboardBlue","data",53.347757,0.0009895,0x00
"mainboardBlue","data",53.348807,0.0009895,0x00
"mainboardBlue","data",53.349857,0.0009895,0x00
"mainboardBlue","data",53.35090675,0.0009895,0x00
"mainboardBlue","data",53.35195675,0.0009895,0x00
"mainboardBlue","data",53.3530185,0.0009895,0x00
"mainboardBlue","data",53.3540705,0.0009895,0x00
"mainboardBlue","data",53.3551205,0.0009895,0x00
"mainboardBlue","data",53.3561705,0.0009895,0x00
"mainboardBlue","data",53.3572205,0.0009895,0x00
"mainboardBlue","data",53.3582705,0.0009895,0x00
"mainboardBlue","data",53.3593205,0.0009895,0x00
"mainboardBlue","data",53.3603705,0.0009895,0x00
"mainboardBlue","data",53.3614205,0.0009895,0x00
"mainboardBlue","data",53.3624705,0.0009895,0x00
"mainboardBlue","data",53.3635245,0.0009895,0x05
"mainboardBlue","data",53.3645745,0.0009895,0x00
"mainboardBlue","data",53.36562475,0.0009895,0x64
"mainboardBlue","data",53.36667475,0.0009895,0x00
"mainboardBlue","data",53.367732,0.0009895,0x64
"mainboardBlue","data",53.368782,0.0009895,0x00
"mainboardBlue","data",53.369832,0.0009895,0x00
"mainboardBlue","data",53.370882,0.0009895,0x64
"mainboardBlue","data",53.371932,0.0009895,0x00
"mainboardBlue","data",53.3729865,0.0009895,0xF0
"mainboardBlue","data",53.37403675,0.0009895,0x00
"mainboardBlue","data",53.37508675,0.0009895,0x00
"mainboardBlue","data",53.37613675,0.0009895,0x00
"mainboardBlue","data",53.37718675,0.0009895,0x00
"mainboardBlue","data",53.378237,0.0009895,0x00
"mainboardBlue","data",53.379287,0.0009895,0x00
"mainboardBlue","data",53.38033675,0.0009895,0x00
"mainboardBlue","data",53.381387,0.0009895,0x00
"mainboardBlue","data",53.38243675,0.0009895,0x00
"mainboardBlue","data",53.383487,0.0009895,0x00
"mainboardBlue","data",53.384537,0.0009895,0x00
"mainboardBlue","data",53.385587,0.0009895,0x00
"mainboardBlue","data",53.386637,0.0009895,0x00
"mainboardBlue","data",53.3876945,0.0009895,0xF5
"mainboardBlue","data",53.3887445,0.0009895,0x42
"mainboardGrey","data",53.42952375,0.0009895,0xAA
"mainboardGrey","data",53.430578,0.0009895,0x20
"mainboardGrey","data",53.43162825,0.0009895,0x24
"mainboardGrey","data",53.43267875,0.0009895,0x03
"mainboardGrey","data",53.43372925,0.0009895,0x4C
"mainboardGrey","data",53.4347795,0.0009895,0x66
"mainboardGrey","data",53.43582975,0.0009895,0x00
"mainboardGrey","data",53.436881,0.0009895,0x00
"mainboardGrey","data",53.4379315,0.0009895,0x00
"mainboardGrey","data",53.438982,0.0009895,0x40
"mainboardGrey","data",53.4400325,0.0009895,0x00
"mainboardGrey","data",53.441083,0.0009895,0x00
"mainboardGrey","data",53.4421335,0.0009895,0x00
"mainboardGrey","data",53.4431845,0.0009895,0x00
"mainboardGrey","data",53.444235,0.0009895,0x00
"mainboardGrey","data",53.445286,0.0009895,0x00
"mainboardGrey","data",53.446342,0.0009895,0x00
"mainboardGrey","data",53.447393,0.0009895,0x00
"mainboardGrey","data",53.44844325,0.0009895,0xFF
"mainboardGrey","data",53.449494,0.0009895,0xFF
"mainboardGrey","data",53.45054475,0.0009895,0x00
"mainboardGrey","data",53.45159525,0.0009895,0x00
"mainboardGrey","data",53.45264575,0.0009895,0x00
"mainboardGrey","data",53.4536965,0.0009895,0x00
"mainboardGrey","data",53.454747,0.0009895,0x00
"mainboardGrey","data",53.4557975,0.0009895,0x00
"mainboardGrey","data",53.456848,0.0009895,0x00
"mainboardGrey","data",53.4578985,0.0009895,0x00
"mainboardGrey","data",53.45894925,0.0009895,0x00
"mainboardGrey","data",53.45999975,0.0009895,0x00
"mainboardGrey","data",53.4610505,0.0009895,0x00
"mainboardGrey","data",53.462101,0.0009895,0x00
"mainboardGrey","data",53.46315175,0.0009895,0x00
"mainboardGrey","data",53.46420225,0.0009895,0x00
"mainboardGrey","data",53.465253,0.0009895,0x20
"mainboardGrey","data",53.466304,0.0009895,0xA9
"mainboardBlue","data",53.48780625,0.0009895,0xAA
"mainboardBlue","data",53.4888565,0.0009895,0x20
"mainboardBlue","data",53.4899065,0.0009895,0x1D
"mainboardBlue","data",53.4909565,0.0009895,0x03
"mainboardBlue","data",53.4920065,0.0009895,0x00
"mainboardBlue","data",53.49305675,0.0009895,0x00
